
  2.15295,1,-1
  4.91953,1,1
  3.46669,1,-1
  2.49791,-1,1
  2.52699,1,-1
  2.47382,1,-1
  3.66355,-1,1
  2.67303,1,-1
  2.0512,1,-1
  3.53141,1,-1
  3.98328,1,1
  2.89577,1,-1
  4.36738,1,1
  2.98485,-1,1
  3.93958,-1,-1
  2.13937,-1,1
  3.83008,1,-1
  2.93744,1,1
  3.40726,1,-1
  3.43721,1,1
  2.7473,-1,1
  2.49979,-1,1
  3.3235,1,1
  4.45135,1,-1
  2.99976,1,-1
  2.28831,1,-1
  2.13049,1,-1
  2.64554,-1,1
  2.85699,1,-1
  3.95021,-1,1
  2.40175,-1,1
  3.70279,-1,1
  2.8064,-1,1
  2.4357,-1,1
  2.90212,1,1
  2.64564,1,-1
  3.30825,-1,-1
  3.4602,-1,1
  3.61778,-1,1
  2.4819,-1,1
  2.46113,1,-1
  4.59958,-1,1
  2.81381,1,1
  2.42505,1,-1
  2.2329,1,-1
  2.48869,1,-1
  2.14401,-1,1
  3.05184,-1,1
  2.25815,1,-1
  2.03941,1,-1
  2.65521,1,1
  2.09228,-1,1
  3.06832,1,-1
  2.24571,-1,1
  2.52477,-1,1
  3.3661,-1,1
  4.43696,1,-1
  2.19865,1,-1
  2.7377,-1,1
  2.03332,1,-1
  3.04605,-1,1
  3.29427,1,-1
  2.90961,1,-1
  3.0405,-1,-1
  2.9444,1,-1
  3.08647,-1,1
  2.22979,1,-1
  4.41591,-1,-1
  4.76959,-1,-1
  2.92613,-1,-1
  3.87587,-1,1
  4.38807,1,-1
  2.16293,1,-1
  4.43075,1,-1
  2.4926,1,-1
  2.50812,1,-1
  2.14342,-1,1
  2.08098,1,-1
  3.94124,-1,1
  2.86593,1,-1
  4.28214,-1,-1
  4.52464,1,1
  3.30953,-1,-1
  2.09127,1,-1
  4.40065,-1,1
  2.44341,-1,1
  2.45793,1,1
  3.11194,1,-1
  2.15524,1,-1
  3.75868,1,-1
  4.5759,-1,-1
  4.29463,-1,-1
  2.36434,1,-1
  3.40965,1,-1
  2.59932,-1,1
  3.711,-1,-1
  2.18222,1,-1
  4.32326,-1,-1
  3.09252,-1,1
  3.26729,-1,1
  4.22835,-1,1
  2.59426,1,1
  2.70379,1,-1
  2.01415,1,-1
  2.28036,-1,1
  4.97945,-1,-1
  2.30173,1,1
  2.44138,-1,1
  2.09643,1,1
  4.50995,1,-1
  3.07969,1,-1
  4.15289,-1,-1
  2.63666,-1,1
  2.48694,-1,-1
  3.14923,-1,1
  2.13354,1,-1
  3.08786,-1,1
  3.42862,-1,1
  2.65873,-1,1
  2.06412,1,-1
  3.20117,-1,1
  3.06871,1,1
  2.23756,-1,-1
  2.70194,-1,-1
  2.63432,1,-1
  2.24234,1,-1
  2.024,-1,1
  3.18143,-1,1
  2.3297,1,-1
  2.15812,-1,1
  2.70309,-1,1
  4.72513,1,1
  2.2151,1,-1
  3.10796,-1,1
  2.20512,-1,1
  3.13991,-1,1
  2.11753,-1,-1
  2.28321,-1,1
  2.78479,-1,1
  3.10986,1,-1
  3.07353,1,-1
  3.03281,1,-1
  2.92332,-1,1
  4.34458,1,-1
  3.99442,1,1
  2.93609,1,1
  2.58853,-1,1
  2.3292,-1,1
  3.83805,-1,-1
  2.76928,1,-1
  3.08873,-1,1
  3.37954,1,-1
  3.08826,1,-1
  2.01484,1,1
  2.78228,1,-1
  2.30218,-1,1
  4.61112,-1,-1
  2.3714,1,-1
  3.56084,-1,1
  2.10805,1,-1
  2.55975,1,1
  2.62559,1,-1
  2.80017,1,-1
  2.43252,-1,-1
  2.2296,-1,1
  2.42507,1,-1
  2.10277,1,1
  2.95443,1,1
  3.38739,-1,1
  2.82211,-1,1
  3.31338,1,1
  2.71315,1,-1
  3.08983,1,-1
  2.21753,-1,1
  2.44778,-1,1
  3.11454,-1,1
  2.90436,-1,1
  2.34833,-1,1
  4.97282,-1,1
  2.29534,-1,1
  3.10219,1,-1
  4.09268,-1,1
  3.45516,-1,1
  2.87295,1,-1
  4.74971,-1,-1
  3.15186,-1,1
  2.16752,-1,1
  2.78157,1,-1
  3.88164,-1,1
  2.07782,1,1
  2.02721,1,1
  2.24488,1,-1
  2.55313,1,-1
  2.8659,-1,-1
  2.13409,1,1
  2.76275,1,-1
  2.95115,-1,1
  2.31938,-1,1
  3.09202,1,-1
  3.1571,1,-1
  3.16986,1,-1
  3.76803,1,-1
  3.01707,-1,1
  3.60592,1,-1
  3.56565,-1,1
  2.89848,1,-1
  3.01137,1,-1
  4.93542,1,-1
  3.99845,-1,-1
  2.91485,-1,1
  3.01291,-1,-1
  2.68327,-1,1
  2.95473,-1,1
  3.1231,-1,1
  3.55081,-1,1
  4.67568,1,1
  3.07838,-1,-1
  3.24195,1,-1
  2.34981,-1,1
  2.43474,-1,1
  2.17841,-1,1
  2.02786,1,-1
  2.11416,-1,1
  4.89198,1,-1
  2.61576,-1,1
  3.9539,-1,-1
  2.57683,-1,1
  2.65658,-1,1
  2.3409,1,-1
  2.58054,-1,1
  2.81392,1,-1
  2.63323,1,-1
  2.10668,-1,1
  2.87565,1,-1
  2.43671,-1,1
  4.17924,-1,1
  2.92882,1,-1
  3.82328,1,-1
  3.12121,-1,1
  2.88223,1,1
  2.83606,-1,1
  3.87831,1,-1
  3.02625,1,1
  2.59722,-1,1
  2.28458,-1,1
  2.06048,1,1
  2.92109,1,1
  2.85431,1,-1
  3.62077,-1,1
  3.13469,1,-1
  3.07818,-1,1
  3.67298,-1,1
  3.36487,1,-1
  2.81612,1,-1
  2.3491,-1,1
  3.49004,1,1
  3.74501,1,-1
  3.44584,-1,1
  4.00048,-1,-1
  3.20383,1,-1
  2.55913,-1,1
  2.01709,-1,-1
  3.06228,1,-1
  2.17751,1,1
  3.86705,-1,-1
  3.22427,-1,1
  2.7258,1,-1
  2.55384,-1,1
  3.41568,-1,1
  2.91816,1,-1
  3.12495,-1,1
  2.23271,1,-1
  4.08514,-1,1
  4.61468,-1,-1
  2.07855,-1,1
  2.9427,-1,1
  3.34084,-1,1
  3.04832,1,-1
  2.29863,1,-1
  2.70355,-1,1
  2.08473,1,-1
  4.42096,-1,1
  3.0184,-1,1
  2.46228,-1,1
  2.44809,1,-1
  3.13286,-1,1
  3.92533,1,1
  3.0787,-1,1
  2.93488,1,-1
  4.94266,1,-1
  3.61277,1,-1
  2.30078,1,-1
  2.70043,-1,-1
  3.15643,-1,1
  2.62166,-1,1
  2.703,1,-1
  2.49167,1,-1
  2.88826,1,1
  2.75598,1,1
  2.32682,-1,-1
  2.64338,-1,1
  2.76359,1,-1
  2.334,-1,1
  3.6367,1,-1
  2.32836,-1,1
  2.06063,-1,1
  2.23329,1,1
  2.36991,1,-1
  2.27973,-1,1
  2.79248,1,-1
  2.63624,1,-1
  4.11238,1,-1
  2.0417,-1,1
  2.50298,-1,1
  2.38285,-1,1
  3.6156,1,-1
  2.42109,-1,1
  2.65196,1,-1
  4.34835,1,1
  2.78833,1,-1
  3.36125,-1,1
  2.06113,-1,1
  3.17659,1,-1
  4.4105,-1,1
  2.68227,1,-1
  2.33805,1,-1
  2.04637,-1,1
  2.27218,1,-1
  2.07983,-1,1
  2.19497,-1,1
  2.67615,1,-1
  3.17233,1,-1
  3.12271,-1,1
  2.16921,1,-1
  4.37755,-1,-1
  2.08993,-1,-1
  3.93719,-1,1
  2.76903,-1,1
  2.82477,-1,1
  2.34618,1,-1
  2.52176,-1,1
  3.69014,-1,-1
  2.338,1,-1
  2.51131,-1,1
  3.11154,-1,1
  4.81172,-1,1
  2.56705,-1,1
  2.86396,1,1
  2.84286,1,1
  2.13137,-1,-1
  3.90297,1,1
  2.14663,1,-1
  2.7478,1,-1
  3.06646,1,-1
  2.82324,1,-1
  2.77051,-1,1
  3.03068,-1,1
  2.55227,1,1
  2.94982,-1,1
  2.47701,-1,-1
  3.58413,1,1
  2.37292,1,-1
  2.87018,1,-1
  3.70447,1,1
  3.036,1,1
  3.00803,-1,1
  2.48913,1,1
  3.34044,1,-1
  2.09164,-1,1
  3.63717,-1,1
  2.54226,1,-1
  2.63353,-1,1
  2.48231,1,1
  3.13389,-1,1
  3.10269,1,1
  2.76888,1,-1
  3.97397,1,1
  2.81538,-1,1
  2.45532,1,-1
  2.78437,-1,1
  2.20681,-1,1
  4.16413,1,1
  3.30783,1,-1
  2.43523,1,-1
  3.16402,1,-1
  2.03908,-1,-1
  2.05509,1,-1
  2.0672,1,-1
  4.88724,1,1
  2.46667,-1,-1
  2.60703,1,-1
  2.18872,1,-1
  3.12564,-1,1
  2.09343,1,-1
  2.13571,1,-1
  2.30721,1,1
  3.35791,-1,1
  2.74824,1,-1
  3.612,-1,1
  3.18775,1,-1
  3.06986,-1,1
  2.15898,1,-1
  4.40458,-1,1
  3.50541,-1,1
  2.1993,-1,-1
  2.32606,1,1
  2.53389,1,1
  3.19134,-1,1
  2.81111,-1,1
  2.6248,-1,1
  4.81239,-1,1
  3.70511,1,-1
  2.73371,1,-1
  4.72796,1,-1
  3.84681,-1,-1
  2.40374,1,-1
  2.69957,1,-1
  2.0611,1,-1
  3.3568,1,-1
  4.18529,1,-1
  2.19422,1,-1
  3.32473,-1,1
  3.61251,1,-1
  2.52844,-1,1
  3.50333,-1,1
  2.56429,-1,1
  2.62597,1,-1
  3.03569,1,-1
  3.52189,-1,1
  3.08323,-1,1
  3.28987,-1,-1
  2.18678,1,1
  3.15922,-1,1
  2.34099,1,-1
  4.23238,1,1
  4.94833,1,1
  2.72914,-1,1
  4.60791,-1,-1
  3.42576,1,1
  2.62496,1,1
  3.97314,-1,1
  3.28153,-1,-1
  2.37927,1,-1
  3.67787,-1,1
  4.87972,-1,1
  2.81192,-1,1
  2.23864,-1,1
  3.66266,-1,1
  2.47993,1,-1
  3.08424,-1,1
  4.55971,1,-1
  2.84052,1,-1
  4.08527,-1,-1
  2.07626,-1,-1
  2.84463,1,-1
  2.34187,1,-1
  3.508,1,-1
  2.5354,-1,-1
  2.19666,-1,1
  2.91742,1,-1
  2.36488,1,-1
  2.53824,-1,1
  2.01693,1,-1
  2.14276,1,-1
  2.62154,-1,1
  2.28697,-1,1
  2.36054,1,1
  2.48763,-1,-1
  2.75717,-1,1
  3.36064,-1,1
  4.09766,1,-1
  3.99643,-1,-1
  2.57571,1,-1
  3.28246,-1,-1
  2.45764,1,-1
  2.48089,-1,1
  2.06077,1,1
  2.90141,1,-1
  2.22269,-1,1
  2.1,1,1
  2.21828,1,-1
  2.04245,-1,1
  2.04439,-1,-1
  3.34816,1,-1
  2.13934,-1,1
  3.50697,-1,1
  2.7855,-1,1
  2.36312,1,1
  2.28058,-1,1
  3.17543,1,-1
  2.65937,-1,-1
  2.89088,1,-1
  3.73127,-1,1
  2.62872,-1,-1
  4.31897,1,-1
  2.24954,1,-1
  3.06649,-1,1
  2.21024,-1,-1
  2.16265,1,-1
  2.59772,1,1
  3.11516,1,-1
  3.8942,-1,1
  4.89671,-1,-1
  2.20247,1,-1
  4.17205,1,-1
  2.17389,-1,1
  2.11336,1,-1
  2.99075,1,-1
  2.44992,-1,-1
  2.39964,1,-1
  2.65591,1,-1
  2.56477,1,-1
  2.02648,1,-1
  2.3032,1,-1
  2.59986,-1,-1
  3.2023,-1,-1
  2.23439,1,-1
  2.0255,-1,1
  3.69551,1,-1
  2.31459,-1,1
  4.82929,1,1
  4.52437,1,-1
  3.48718,1,1
  2.99428,1,-1
  2.61192,1,-1
  2.02002,1,-1
  3.3571,-1,-1
  3.06578,1,-1
  2.078,-1,1
  3.21265,1,-1
  2.48101,1,-1
  2.67627,1,-1
  2.56594,-1,1
  3.26654,-1,1
  3.07811,-1,1
  3.15606,-1,-1
  2.50858,1,-1
  2.06113,1,1
  3.23085,-1,1
  3.13312,1,-1
  2.58505,1,-1
  2.19594,1,1
  2.88796,1,-1
  2.95041,1,-1
  2.32595,1,-1
  2.66527,1,-1
  3.13043,-1,1
  4.59445,1,1
  2.07253,1,-1
  3.18856,-1,1
  2.04343,1,-1
  2.02258,-1,1
  2.07818,1,-1
  2.41667,-1,1
  4.33415,1,1
  2.80747,1,1
  2.9673,1,1
  4.04548,-1,-1
  2.22494,-1,1
  2.63494,1,-1
  3.50762,1,-1
  2.50703,-1,-1
  2.67085,-1,1
  3.82328,-1,1
  2.52508,-1,1
  3.45911,-1,1
  4.50715,-1,-1
  3.37851,1,-1
  2.93833,1,1
  4.98994,-1,-1
  2.72481,1,1
  3.10237,1,-1
  3.24621,1,1
  3.51547,-1,1
  2.32675,-1,1
  3.0467,-1,-1
  3.38603,1,1
  2.09982,-1,1
  2.50136,1,-1
  2.49167,-1,1
  2.96787,-1,1
  3.08452,-1,1
  2.46418,1,-1
  3.1332,1,-1
  3.21563,1,-1
  2.50242,1,-1
  3.09871,1,-1
  4.05876,-1,1
  2.58956,1,-1
  3.12318,-1,1
  3.66537,1,1
  3.49352,1,1
  2.14401,1,-1
  2.18482,1,-1
  3.74863,1,-1
  3.09177,1,-1
  2.17294,1,-1
  2.31592,1,-1
  3.10316,1,-1
  2.54132,1,1
  4.67676,-1,1
  2.84634,-1,1
  2.55537,-1,-1
  2.13468,-1,1
  4.44448,-1,-1
  3.76761,1,-1
  2.36382,1,1
  4.30009,-1,-1
  2.5526,1,-1
  4.81389,-1,1
  2.52664,1,-1
  3.16756,-1,1
  2.57944,-1,1
  2.62023,-1,1
  2.65649,1,-1
  3.09363,1,1
  4.59527,1,1
  3.01639,1,-1
  2.69316,-1,-1
  3.16345,-1,1
  2.30257,-1,1
  2.39604,1,-1
  2.1711,1,-1
  3.50453,-1,1
  2.47065,1,-1
  3.29431,1,-1
  3.79883,1,1
  2.60816,1,-1
  2.71602,-1,1
  3.05899,-1,1
  4.83557,-1,-1
  3.17957,1,-1
  4.47565,-1,-1
  2.00234,1,-1
  2.22633,1,-1
  4.01786,1,-1
  2.26522,1,1
  2.64943,1,-1
  3.00466,-1,1
  2.34015,-1,1
  4.00793,1,-1
  4.59092,-1,1
  2.26547,-1,1
  3.72732,1,1
  2.22338,-1,1
  3.21714,-1,1
  2.64253,1,-1
  2.84165,1,-1
  2.13624,-1,1
  2.44214,1,-1
  2.30334,1,-1
  2.46662,1,-1
  2.62044,1,1
  4.43063,-1,1
  4.92361,-1,1
  2.23857,1,-1
  2.26271,1,-1
  2.54369,-1,1
  3.21848,1,-1
  4.22544,1,1
  3.41964,-1,-1
  3.07779,1,-1
  2.25425,1,-1
  2.89136,-1,1
  3.44302,-1,1
  3.23228,1,-1
  2.2357,-1,1
  2.22088,1,1
  2.31365,-1,1
  3.20235,-1,-1
  2.72958,1,-1
  2.34761,1,1
  2.01158,-1,1
  2.45854,-1,1
  3.37815,-1,1
  2.29065,-1,1
  2.31393,1,-1
  4.30134,1,-1
  2.419,1,-1
  3.40016,-1,1
  2.74184,1,-1
  2.1275,1,1
  3.0739,-1,1
  2.7026,1,-1
  3.82048,-1,-1
  2.02976,-1,1
  2.94523,1,-1
  2.53932,-1,1
  4.99149,-1,1
  2.80762,1,1
  2.20028,1,-1
  2.27875,1,-1
  3.13919,1,-1
  3.62115,-1,1
  3.17313,-1,1
  4.53721,1,1
  2.40987,1,-1
  2.82532,-1,-1
  4.55153,1,1
  3.99368,-1,1
  3.20123,1,1
  2.13207,1,1
  2.13853,-1,1
  2.69874,-1,-1
  2.11916,-1,-1
  3.02058,1,-1
  3.17319,1,-1
  2.65063,-1,1
  2.90086,-1,-1
  3.19143,1,-1
  2.4641,-1,1
  2.01559,-1,-1
  3.2847,1,-1
  2.16077,1,1
  3.16852,-1,1
  4.56254,-1,-1
  2.53857,1,-1
  2.2013,-1,1
  3.34719,1,-1
  2.22457,1,-1
  2.2812,1,-1
  3.20946,1,1
  2.11503,1,-1
  3.56991,-1,1
  2.24542,1,-1
  2.33173,1,1
  2.01968,-1,1
  2.13773,1,-1
